CLV,Policy Type,State,Coverage,Number of Policies
6671.7666,4,4,0,1
6672.056,8,0,1,1
6672.128,6,2,2,9
6673.738,8,0,1,1
6674.1777,4,0,0,1
6674.448,8,4,2,9
6674.456,4,0,2,6
6676.726,4,0,2,6
6677.418,8,2,2,9
6678.899,6,3,2,5
6679.1396,4,0,2,5
6680.147,7,2,2,6
6685.069,4,2,2,4
6685.7974,8,0,2,3
6686.1284,8,3,2,9
6687.5938,8,3,2,4
6688.8574,0,2,2,3
6689.023,8,2,2,7
6689.023,7,1,2,7
6689.023,4,1,2,7
6689.023,8,0,2,7
6689.023,6,0,2,7
6689.023,0,1,2,7
6692.1436,0,1,1,1
6696.9033,0,0,2,7
6698.974,8,4,0,1
6699.2227,1,3,2,4
6699.279,8,0,2,8
6701.572,8,0,2,7
6701.77,0,1,2,8
6707.994,4,2,0,2
6712.294,8,0,2,6
6714.071,5,4,2,3
6715.2944,8,3,2,9
6715.343,1,0,0,2
6715.593,7,4,2,7
6721.8936,8,0,2,6
6722.701,8,4,2,8
6725.044,0,0,2,5
6727.617,8,1,2,8
6729.868,4,3,0,9
6731.0503,0,2,0,2
6732.202,8,0,2,5
6732.971,8,0,0,2
6739.3164,8,2,2,7
6739.665,4,1,2,9
6743.119,6,2,0,1
6743.127,0,2,0,2
6744.191,8,2,2,4
6745.2485,8,4,0,1
6745.8867,4,0,2,3
6746.434,1,3,2,6
6747.5244,4,2,0,2
6748.231,4,2,2,7
6751.437,8,1,2,9
6751.782,4,2,2,5
6753.428,8,2,2,3
6755.076,4,3,2,6
6756.063,8,0,2,3
6756.6514,8,3,2,9
6758.807,4,2,0,1
6761.1074,8,0,2,3
6762.083,7,0,2,4
6763.1816,8,0,0,2
6765.8003,8,0,2,3
6766.5586,4,0,2,3
6767.8066,6,0,2,6
6768.997,3,2,2,3
6769.3247,8,4,2,7
6770.3066,6,1,2,3
6775.9243,8,1,2,7
6776.3535,8,2,2,3
6778.8447,8,0,2,9
6781.1255,7,0,2,8
6781.27,8,2,0,5
6782.5566,8,0,2,3
6784.8936,4,3,0,2
6785.536,0,0,1,1
6788.085,8,0,2,9
6791.2153,7,3,0,8
6793.774,8,4,2,3
6796.8447,8,2,0,2
6798.2725,3,0,2,3
6802.067,8,0,2,6
6803.5967,0,3,1,1
6803.6157,8,0,2,6
6806.491,8,3,2,9
6807.2715,4,0,2,7
6810.5254,8,3,0,2
6811.576,6,2,0,2
6817.4307,8,3,0,2
6819.231,4,1,2,7
6826.798,8,4,0,2
6827.0444,0,0,0,9
6827.178,8,2,0,6
6829.4136,4,3,0,2
6832.112,8,1,2,5
6832.134,0,4,2,3
6832.3687,6,3,2,8
6837.5366,4,1,1,1
6837.9326,4,0,1,1
6838.7676,4,3,2,4
6842.58,6,4,2,9
6843.849,7,0,0,2
6846.1504,8,2,2,5
6846.1504,8,3,2,5
6846.1504,4,2,2,5
6846.1504,0,4,2,5
6846.1504,8,0,2,5
6846.1504,4,1,2,5
6847.119,1,0,2,3
6847.589,8,0,0,1
6852.002,4,2,0,2
6852.3643,7,2,2,7
6857.52,6,2,0,3
6860.593,1,1,0,7
6861.279,8,3,0,2
6861.746,6,2,2,4
6862.5083,8,0,2,5
6862.866,1,2,2,3
6863.1245,3,2,1,1
6863.7065,8,3,0,5
6864.6475,4,3,2,3
6866.0938,8,2,0,2
6869.1855,7,2,0,2
6870.607,8,2,1,3
6871.967,4,0,1,1
6872.0435,1,0,0,2
6874.3267,0,3,2,9
6874.848,4,0,2,6
6875.606,5,2,0,6
6876.31,4,3,2,4
6877.818,4,2,2,6
6878.0083,1,0,2,5
6880.4688,4,3,2,6
6880.634,0,2,0,2
6883.665,8,2,2,3
6883.6865,7,3,2,4
6886.3247,4,2,2,7
6889.098,4,3,0,2
6889.5186,4,0,2,3
6889.557,8,0,0,2
6889.616,6,2,2,3
6893.172,1,3,0,2
6895.31,8,3,0,2
6896.088,8,0,0,2
6897.506,8,2,1,1
6898.455,8,0,1,1
6899.71,4,3,2,9
6900.951,8,2,2,7
6903.9463,7,2,2,4
6904.081,4,0,2,4
6906.2017,8,2,2,8
6907.554,6,2,2,3
6912.0396,8,2,2,5
6913.5664,6,0,0,2
6915.73,1,2,2,3
6919.016,0,0,0,2
6920.9995,6,3,2,5
6921.974,7,1,2,9
6925.182,8,0,2,9
6928.6016,4,0,0,1
6930.6255,8,3,1,1
6933.3354,8,1,0,2
6938.8745,8,2,2,9
6940.0693,0,0,0,2
6940.9727,6,3,2,3
6941.873,8,2,0,6
6941.901,8,2,2,3
6943.556,6,4,0,2
6943.7417,5,0,2,2
6944.74,6,1,0,2
6945.017,0,2,0,2
6947.524,6,3,0,7
6947.839,0,3,2,4
6948.3257,8,1,2,5
6948.4224,8,0,0,1
6950.1,8,0,2,8
6950.5327,0,3,0,2
6952.6514,1,0,0,2
6953.952,5,0,2,7
6960.9204,6,2,2,3
6961.946,4,2,0,2
6964.052,7,2,2,9
6965.424,6,3,2,8
6966.143,8,2,2,8
6966.3193,0,2,2,8
6966.6943,8,2,2,9
6968.342,8,0,0,2
6969.881,0,1,2,9
6974.9224,8,2,2,3
6978.7197,4,2,2,7
6979.536,8,3,2,8
6980.325,0,0,0,2
6981.0815,8,0,2,9
6986.6035,6,3,2,3
6988.4014,5,0,2,3
6990.6914,6,0,0,2
6990.918,7,4,2,6
6991.248,8,4,0,1
6991.6143,6,0,2,4
6992.5312,8,4,2,3
6993.3804,8,0,0,2
6993.839,7,0,0,2
6997.009,4,4,2,6
6997.8276,8,3,2,9
7007.2744,0,0,0,6
7013.4365,8,0,2,5
7017.1455,5,2,0,6
7019.1772,4,0,0,2
7019.1772,4,3,0,2
7019.1772,0,2,0,2
7019.1772,8,0,0,2
7019.1772,4,0,0,2
7019.1772,4,0,0,2
7025.0444,8,4,2,5
7025.651,0,2,2,3
7027.76,4,2,0,5
7028.94,8,4,0,2
7031.464,1,1,2,9
7031.785,6,0,2,3
7034.3457,4,3,0,2
7035.534,0,2,1,8
7035.763,8,0,2,5
7035.974,4,1,2,9
7039.262,6,3,2,8
7046.4785,4,2,0,2
7048.3843,6,0,0,1
7048.545,8,2,2,7
7050.972,4,0,1,1
7053.3027,0,3,2,3
7054.7764,8,3,2,1
7055.9624,5,4,1,4
7057.4634,8,0,2,7
7057.8887,7,2,2,4
7060.213,6,3,2,3
7069.7407,0,2,2,3
7072.929,0,1,0,2
7074.398,8,0,2,3
7076.6533,7,3,0,2
7078.9487,0,0,2,4
7079.1704,4,0,2,4
7079.79,0,3,0,2
7080.132,8,0,2,3
7081.691,7,2,2,9
7082.8306,8,0,0,1
7083.2124,4,0,2,5
7083.642,4,0,1,1
7086.176,8,4,0,1
7089.046,6,0,2,4
7089.684,0,2,2,6
7090.4688,0,2,2,4
7091.7407,1,0,0,2
7092.6357,4,0,1,1
7094.1587,0,2,0,2
7094.1675,1,3,2,7
7095.135,1,1,1,1
7096.5986,0,0,2,3
7098.017,8,0,0,1
7098.914,6,2,0,2
7099.575,1,2,0,2
7100.325,0,2,1,1
7107.6553,4,2,0,2
7109.2964,4,0,1,1
7109.3413,6,2,2,6
7116.549,4,1,0,2
7119.5317,8,3,0,2
7121.0806,6,3,2,4
7122.273,0,3,2,6
7123.0825,4,2,2,3
7123.695,8,0,0,2
7124.203,4,3,2,7
7126.264,8,0,2,8
7126.4717,4,2,0,2
7126.5967,6,4,0,1
7130.295,1,0,0,2
7131.7314,7,0,0,3
7138.1675,0,3,2,8
7142.549,8,4,1,1
7143.0356,8,2,2,3
7145.3,6,2,2,8
7147.622,8,0,2,6
7148.3315,8,3,0,1
7150.1113,1,0,2,3
7150.2256,8,2,2,3
7153.2085,8,0,2,4
7153.672,7,3,2,3
7154.094,4,4,0,1
7155.338,4,2,0,2
7155.472,8,3,2,8
7158.531,8,2,2,3
7159.8066,6,3,2,9
7163.5405,8,2,0,2
7163.7964,8,0,2,5
7164.012,0,0,0,9
7164.3955,0,3,2,3
7166.3433,6,2,2,3
7172.0703,8,0,0,1
7173.909,8,1,0,2
7176.591,6,4,0,1
7179.225,0,3,2,9
7180.271,8,2,1,1
7180.2837,2,3,0,3
7180.971,4,2,0,1
7183.0713,4,0,0,2
7185.674,1,4,2,6
7188.2925,8,0,2,8
7188.6074,8,2,0,2
7189.1064,7,2,2,6
7191.8315,8,2,0,2
7193.101,6,2,2,4
7194.233,8,0,0,2
7196.721,4,3,0,4
7198.415,0,2,0,4
7199.6455,4,1,2,9
7200.5664,8,3,0,2
7200.665,6,3,0,2
7200.665,0,4,0,2
7200.665,8,3,0,2
7200.665,8,0,0,2
7200.665,6,0,0,2
7200.665,7,0,0,2
7203.134,4,2,2,9
7205.0195,1,0,0,2
7209.0884,4,0,2,5
7212.144,7,1,0,2
7212.524,7,2,2,3
7215.8213,4,0,1,9
7216.1,0,3,1,4
7218.0156,4,3,0,2
7218.0854,8,0,0,3
7218.1626,8,2,1,1
7218.376,8,3,2,3
7221.152,8,4,0,1
7222.851,8,2,0,2
7223.6895,6,2,2,3
7224.2354,4,3,0,2
7227.1206,8,3,0,2
7228.0054,6,0,0,2
7228.993,8,1,2,3
7229.329,8,2,2,5
7231.001,4,2,0,2
7232.6094,0,4,0,2
7233.54,8,4,2,7
7234.143,8,0,2,6
7236.1323,6,3,0,2
7238.504,8,0,0,2
7240.662,6,0,2,8
7243.865,6,3,2,7
7244.497,6,0,0,3
7247.2065,6,0,2,8
7247.3135,8,0,0,7
7247.4956,4,2,2,3
7247.714,4,3,0,1
7247.737,8,2,0,2
7249.065,0,0,2,3
7250.03,8,1,0,2
7251.332,8,2,0,2
7255.1377,8,3,0,1
7255.5776,4,2,2,9
7255.7144,4,0,2,7
7255.9536,4,1,2,3
7256.576,8,4,1,1
7258.635,6,3,0,2
7258.9927,0,2,0,2
7259.329,8,3,2,9
7260.834,4,1,0,2
7261.615,7,0,0,4
7263.5996,6,2,0,1
7264.8037,4,0,2,5
7268.096,6,3,2,3
7268.737,8,2,0,2
7269.339,7,3,2,8
7271.434,4,2,0,2
7275.8945,4,0,0,6
7275.921,8,2,0,2
7276.341,0,2,0,3
7280.301,8,3,0,2
7281.248,8,2,0,3
7281.44,4,3,0,2
7281.7153,1,0,2,3
7282.221,6,0,2,9
7282.968,8,3,0,1
7283.9346,6,2,0,1
7284.262,6,2,0,2
7284.3633,4,4,2,3
7284.446,8,1,2,7
7285.031,1,0,0,2
7285.031,8,2,0,2
7285.031,8,2,0,2
7285.031,4,2,0,2
7285.031,6,3,0,2
7285.031,8,2,0,2
7285.104,8,0,2,8
7286.1553,8,0,0,2
7286.789,4,3,0,2
7288.2974,8,4,2,3
7288.885,4,0,2,3
7289.298,8,0,2,3
7290.07,7,0,0,3
7291.5996,8,3,2,5
7292.3975,8,0,0,2
7292.914,8,3,2,8
7292.9487,8,0,0,2
7294.402,4,0,2,3
7294.493,8,1,0,7
7294.5815,4,0,2,9
7294.846,8,3,0,2
7295.3325,0,0,2,3
7295.4272,8,3,0,2
7296.493,6,3,0,2
7296.535,8,2,0,2
7297.688,4,2,2,9
7298.5835,8,1,0,2
7302.775,8,3,0,2
7304.1553,4,2,1,3
7304.395,8,2,2,6
7305.9365,8,2,2,3
7308.434,6,2,2,3
7316.65,8,2,0,2
7317.014,8,3,0,2
7319.5757,0,0,0,2
7320.071,4,1,1,3
7320.9883,8,0,0,2
7322.9287,8,2,0,1
7324.2856,2,3,0,7
7324.928,5,0,1,6
7325.8926,4,2,2,3
7325.9175,0,4,1,9
7326.545,1,0,2,4
7329.7773,8,3,1,1
7329.8286,8,2,0,2
7329.889,6,2,0,4
7330.1904,8,0,2,3
7331.508,4,4,0,4
7334.328,8,0,0,2
7334.517,6,2,0,1
7334.916,8,1,0,2
7340.4966,8,0,0,2
7341.741,1,3,2,8
7341.795,8,4,0,2
7341.8613,8,0,0,7
7343.3535,6,4,0,2
7343.528,8,2,0,2
7344.8364,8,2,1,1
7345.897,8,0,2,3
7347.4106,4,2,0,2
7349.3286,8,3,2,8
7350.182,8,0,0,4
7350.9307,8,3,2,3
7355.35,7,4,0,2
7356.0103,8,4,2,4
7356.3833,6,0,0,2
7356.5596,7,0,2,8
7360.8735,4,2,0,1
7366.0938,8,3,2,6
7366.1885,0,2,0,2
7367.654,4,2,0,2
7370.6167,7,0,0,2
7371.5854,6,3,0,2
7372.231,1,4,0,1
7373.226,8,0,0,1
7374.078,4,2,0,3
7375.568,1,0,0,2
7376.7954,1,0,0,5
7377.2314,8,4,0,2
7378.5107,8,2,0,4
7379.457,7,0,0,2
7380.0864,0,3,2,7
7380.5703,0,4,0,1
7380.9766,8,2,2,8
7381.623,4,2,0,2
7381.914,8,3,2,9
7385.3594,4,1,0,2
7388.178,5,2,2,8
7388.7334,8,3,2,3
7390.9033,8,0,2,3
7396.2837,8,0,2,3
7396.7197,8,0,0,2
7398.874,7,2,0,1
7399.032,4,1,0,6
7403.4473,8,2,2,7
7405.2656,6,3,0,2
7405.4204,1,0,0,2
7406.883,7,4,0,2
7408.1675,7,0,0,1
7408.836,8,2,2,7
7409.084,7,0,2,3
7409.5864,7,0,0,2
7411.813,8,0,0,2
7412.03,0,2,0,2
7412.1353,8,4,2,3
7412.962,8,3,1,5
7413.3867,4,0,0,4
7413.4224,8,2,0,2
7414.436,4,1,0,1
7416.1973,8,0,2,2
7416.467,6,2,0,2
7417.4062,6,0,0,1
7421.5938,8,2,2,6
7422.186,6,2,0,1
7423.9,4,3,0,2
7423.929,4,0,0,9
7425.269,0,0,0,2
7425.845,4,1,0,2
7425.8706,0,2,0,2
7426.463,0,0,2,6
7427.502,0,0,2,7
7427.845,6,2,2,3
7429.079,8,3,1,9
7430.3477,1,0,2,3
7431.6646,8,3,2,9
7432.203,0,0,0,5
7432.3,8,2,0,2
7432.857,8,0,0,2
7433.821,4,1,0,2
7434.2476,4,0,0,2
7434.2705,8,0,0,2
7434.6753,6,0,2,3
7437.515,4,2,0,1
7437.6934,8,2,2,3
7439.979,4,3,0,5
7440.9233,8,2,0,2
7441.005,8,3,0,1
7442.5703,0,0,2,8
7443.833,0,2,2,4
7444.8145,7,3,2,5
7444.9395,4,0,1,4
7446.8125,6,2,2,8
7449.855,4,0,2,1
7451.48,4,2,0,2
7451.492,8,0,0,8
7452.2334,1,2,1,4
7452.543,1,3,0,2
7452.939,4,0,0,4
7452.999,8,3,1,7
7455.3613,4,0,2,7
7457.238,8,3,0,1
7457.3447,4,3,0,1
7457.4683,6,2,0,2
7462.9263,7,0,2,5
7462.9263,4,0,2,5
7462.9263,4,2,2,5
7462.9263,8,0,2,5
7462.9263,7,3,2,5
7462.9263,6,1,2,5
7463.139,7,2,0,2
7465.9805,8,0,0,8
7469.1455,8,3,0,1
7469.5576,4,2,2,4
7472.672,0,2,2,7
7474.606,6,2,0,2
7475.785,0,1,0,1
7477.1763,0,3,2,9
7478.3135,0,0,0,2
7480.7134,8,0,0,2
7481.8257,4,2,2,6
7482.4863,4,2,2,7
7482.6396,8,3,0,2
7482.851,7,0,0,3
7484.3105,0,2,2,6
7484.383,3,2,0,1
7485.3564,6,2,2,4
7486.019,1,4,0,2
7486.0684,8,2,2,7
7486.088,8,0,0,4
7486.172,1,0,0,2
7487.7446,4,2,0,2
7488.785,6,2,0,2
7492.056,3,4,0,2
7492.1626,6,4,0,2
7494.0874,8,3,0,2
7495.677,7,0,1,5
7496.0063,6,2,2,8
7498.291,4,2,2,6
7498.8247,6,2,0,2
7501.661,1,0,2,3
7503.3677,4,1,2,3
7504.686,3,0,0,2
7505.768,3,0,0,2
7506.7793,8,0,1,1
7506.965,0,0,0,2
7507.4556,8,3,0,2
7507.4556,4,2,0,2
7507.4556,8,2,0,2
7507.4556,4,4,0,2
7507.4556,8,1,0,2
7507.4556,0,0,0,2
7511.6606,8,2,0,2
7516.786,4,2,0,6
7516.8315,5,4,2,3
7517.084,8,4,0,3
7517.3784,4,2,2,3
7519.03,1,0,0,1
7519.134,7,2,2,6
7519.134,5,2,2,6
7519.134,8,0,2,6
7519.134,8,3,2,6
7519.134,6,0,2,6
7519.134,1,0,2,6
7521.195,8,2,1,3
7521.2827,8,2,0,3
7522.0684,0,0,2,3
7522.901,4,0,0,2
7524.4424,4,0,2,3
7524.736,8,0,0,2
7524.883,6,3,0,2
7528.093,4,2,0,7
7529.8633,1,0,0,2
7531.0337,8,0,0,2
7531.6973,0,2,0,1
7532.262,8,3,2,3
7535.4253,7,0,0,2
7536.071,6,0,0,2
7539.6006,8,3,0,2
7540.0547,6,0,2,4
7540.39,6,0,0,2
7540.585,4,0,0,2
7540.9116,8,1,2,4
7542.714,4,4,0,3
7545.549,0,0,0,3
7546.614,0,2,0,1
7547.7627,4,2,1,3
7550.4185,0,3,0,6
7550.8677,6,3,0,2
7553.225,8,4,0,2
7553.9365,4,3,0,2
7555.8286,8,0,1,3
7556.24,7,1,2,8
7556.5073,6,2,0,2
7559.207,0,3,1,3
7562.824,6,4,0,2
7564.612,8,2,0,2
7568.8516,8,0,0,2
7572.238,0,0,1,3
7573.3364,4,2,2,3
7573.345,0,4,1,6
7575.6475,8,3,0,4
7577.0654,8,0,0,6
7579.5327,4,0,0,2
7582.114,8,3,0,2
7582.114,0,0,0,2
7582.114,6,4,0,2
7582.114,8,2,0,2
7582.114,4,2,0,2
7582.114,0,2,0,2
7583.141,4,0,0,2
7583.1895,6,2,0,2
7583.5645,8,3,0,1
7583.9624,8,0,0,5
7584.361,8,0,2,8
7587.3374,8,2,0,2
7588.356,6,3,2,9
7589.634,8,2,0,2
7590.0503,8,3,0,2
7590.913,4,3,0,2
7590.9614,8,3,2,5
7591.1094,0,4,0,4
7591.827,8,0,2,9
7595.3354,6,3,0,7
7596.1436,4,0,2,3
7596.2915,0,4,0,1
7597.9106,4,3,0,2
7599.896,0,4,2,6
7600.035,4,3,0,2
7600.444,8,3,0,3
7601.951,6,2,2,4
7602.6636,8,1,0,5
7605.6377,8,3,0,1
7606.709,8,2,2,7
7607.002,4,0,0,3
7607.984,8,0,0,1
7609.09,6,3,0,1
7610.2036,8,3,2,7
7610.54,8,1,0,2
7610.8403,6,4,2,3
7611.213,5,0,1,3
7611.949,7,4,2,7
7613.05,6,0,0,7
7613.193,7,2,2,7
7613.706,8,0,0,2
7614.138,8,3,2,6
7614.67,3,0,1,8
7614.83,8,0,2,5
7615.3696,4,1,0,2
7615.3813,8,3,0,2
7618.442,0,1,0,2
7619.483,8,0,1,5
7619.5156,5,0,0,2
7623.5806,4,3,0,2
7627.027,7,2,0,2
7627.315,7,2,2,7
7627.4316,8,3,2,3
7627.6606,0,2,0,2
7628.7495,8,3,2,2
7630.3467,3,0,0,8
7633.822,8,0,0,2
7634.8555,0,0,1,3
7635.4224,6,2,0,7
7635.5547,4,2,0,2
7635.8833,8,2,2,9
7636.28,0,0,1,3
7637.112,4,0,0,2
7638.443,8,0,2,4
7639.6704,5,2,0,1
7643.069,3,3,0,8
7644.684,8,2,2,3
7644.763,7,0,2,7
7645.862,7,0,0,7
7647.4517,8,0,0,1
7648.2593,6,3,2,3
7649.282,4,3,0,2
7651.099,8,0,0,2
7653.2837,8,0,0,2
7654.227,6,4,0,2
7659.4995,8,0,2,3
7659.7173,4,0,0,2
7661.388,4,2,2,7
7662.43,7,4,0,2
7663.514,6,0,0,2
7663.8716,8,4,0,3
7664.219,8,0,0,1
7664.809,8,4,1,3
7666.5205,8,3,2,8
7668.8096,3,4,2,4
7671.8477,8,4,2,3
7672.681,8,0,1,4
7675.8716,8,3,0,2
7679.6777,8,3,0,9
7680.148,7,0,2,5
7680.748,8,2,0,2
7681.552,8,2,0,2
7684.8877,3,0,2,5
7685.403,1,2,0,8
7685.6523,0,0,1,3
7687.297,6,0,0,3
7688.0234,8,2,0,3
7689.7,8,3,2,3
7689.7144,6,0,0,2
7690.1597,0,0,0,2
7692.456,6,2,1,4
7693.1196,8,3,2,3
7694.0645,6,0,0,2
7695.123,4,0,0,3
7699.6323,8,3,0,2
7700.62,1,1,0,2
7703.3975,4,1,0,2
7704.2485,0,0,2,3
7704.9585,4,0,0,3
7705.283,6,3,0,2
7706.0327,6,2,0,8
7706.036,0,0,0,2
7706.956,6,3,0,2
7707.8066,8,2,1,3
7708.884,8,2,2,8
7710.912,8,0,0,2
7712.0576,4,0,0,3
7712.437,8,0,2,5
7713.494,8,2,0,2
7713.8193,4,2,0,2
7714.601,4,3,0,4
7714.6235,8,0,0,8
7714.65,7,2,0,2
7715.1035,7,0,2,3
7716.4395,6,3,0,4
7716.998,8,2,2,3
7720.156,4,0,0,1
7724.053,0,2,0,1
7724.678,8,4,0,2
7724.84,8,0,1,1
7725.5356,8,0,2,9
7726.9937,8,2,0,2
7731.713,1,0,2,3
7732.3853,4,2,0,2
7735.4653,4,0,0,3
7736.458,0,2,0,7
7736.655,4,3,2,7
7737.265,4,2,0,2
7739.5503,4,3,2,8
7743.9185,0,4,0,2
7744.6445,6,3,0,1
7748.811,4,0,0,2
7750.12,4,0,0,2
7751.855,8,3,0,7
7751.9277,8,1,1,1
7752.933,8,1,2,3
7754.6665,0,0,0,3
7755.21,8,0,1,5
7756.1743,6,2,2,3
7756.3076,1,1,0,2
7756.438,4,0,0,2
7757.128,7,3,1,3
7757.9243,4,2,0,3
7758.5884,0,4,2,4
7761.268,8,0,2,8
7762.5903,8,0,1,3
7764.273,4,0,0,1
7765.228,4,1,2,3
7769.842,1,2,0,1
7771.018,0,4,0,2
7771.159,8,2,0,2
7771.582,1,1,1,1
7772.4736,6,3,2,6
7772.579,8,3,0,1
7776.835,0,4,0,2
7777.2017,1,3,0,2
7778.006,4,0,0,2
7778.532,0,1,0,1
7779.5884,4,2,0,2
7780.4893,6,0,2,3
7780.9033,6,0,0,2
7780.999,6,0,0,2
7781.8984,8,0,2,3
7782.127,8,0,0,1
7783.784,8,1,0,1
7785.0044,6,2,2,7
7785.6665,4,3,0,2
7786.6763,7,4,2,6
7787.4316,0,3,0,2
7792.067,0,4,0,2
7796,8,2,0,1
7799.4404,8,4,0,3
7803.504,4,4,2,7
7804.0225,4,0,0,1
7804.5977,8,2,1,8
7805.313,8,1,0,3
7805.313,4,2,0,3
7805.313,4,3,0,3
7805.313,4,3,0,3
7805.313,0,0,0,3
7805.313,4,0,0,3
7806.1377,0,2,0,2
7807.2163,4,2,2,4
7809.5156,8,0,2,8
7809.856,6,2,1,3
7812.8896,4,2,0,2
7813.4116,5,1,0,2
7814.6045,4,0,0,2
7815.4688,8,2,1,4
7821.1885,4,4,1,3
7821.946,0,4,0,4
7822.304,0,0,2,4
7824.3726,8,1,0,8
7824.492,8,3,0,2
7832.569,8,3,0,2
7834.1514,6,0,2,5
7835.6836,0,0,0,2
7835.929,6,0,0,1
7838.0684,6,1,0,2
7840.166,8,0,2,1
7840.166,6,4,2,1
7840.166,5,0,2,1
7840.166,8,2,2,1
7840.166,1,2,2,1
7840.166,8,0,2,1
7840.647,4,3,2,2
7842.3774,6,2,2,3
7842.8657,6,3,2,3
7844.253,4,4,0,3
7849.1255,8,0,2,3
7850.128,4,0,0,2
7850.5903,0,0,0,2
7851.3496,6,2,0,2
7851.583,0,2,0,2
7851.9014,6,2,0,2
7853.9614,0,0,2,5
7854.772,8,4,0,2
7854.961,4,3,0,2
7855.3247,4,2,0,2
7857.3037,4,4,0,3
7857.3574,8,2,0,2
7858.0474,4,0,0,2
7858.11,8,2,0,6
7859.4146,6,1,0,7
7860.087,4,4,0,8
7861.799,4,0,2,9
7863.028,0,1,0,2
7865.183,0,2,2,7
7868.098,8,2,0,2
7868.166,0,0,0,2
7868.809,8,0,0,7
7869.4326,8,0,0,2
7870.36,6,0,2,3
7873.5674,8,2,0,2
7873.708,4,0,0,2
7879.9287,6,0,2,9
7880.3374,4,2,0,2
7882.9873,8,0,2,4
7887.822,8,4,2,8
7887.965,8,3,0,2
7890.5977,8,3,1,7
7891.5845,1,2,0,2
7892.088,4,0,0,2
7892.824,4,2,0,2
7894.5005,4,3,0,8
7896.7065,1,0,0,8
7897.015,4,2,0,2
7899.2173,3,0,2,8
7901.4272,0,0,2,7
7901.6978,6,0,0,3
7901.744,8,0,0,5
7902.681,4,0,0,9
7903.993,0,3,0,2
7907.1333,4,4,0,3
7908.452,8,2,0,2
7908.6694,1,3,2,3
7910.8667,8,2,0,1
7911.626,4,0,0,2
7912.1323,8,3,1,7
7914.823,8,0,2,5
7915.9805,7,2,2,6
7917.12,6,2,0,2
7918.335,4,2,2,1
7919.1973,8,0,2,3
7919.832,6,1,0,2
7920.1055,4,2,0,2
7920.2827,8,2,0,2
7923.1367,4,0,0,7
7927.183,6,0,0,2
7928.829,0,0,0,2
7930.6025,6,2,0,2
7931.722,4,1,0,2
7933.821,8,0,0,2
7937.065,8,2,0,2
7942.1743,8,3,0,2
7942.4487,6,1,1,4
7943.513,0,2,0,4
7944.9736,0,2,1,9
7948.545,0,0,0,2
7948.568,8,3,0,2
7949.284,4,3,2,6
7950.178,4,0,0,2
7950.571,6,0,2,3
7951.7773,8,2,0,3
7952.837,8,2,0,8
7955.443,6,3,0,2
7955.775,8,4,0,2
7956.15,8,0,0,2
7956.153,8,3,0,2
7957.63,8,0,0,2
7960.0073,0,2,0,3
7974.39,8,3,0,4
7974.9497,8,2,1,9
7980.3047,6,0,0,3
7980.489,8,2,0,2
7981.445,8,2,0,2
7983.4316,2,4,0,2
7984.0864,8,2,0,2
7985.142,0,4,0,2
7985.4727,7,3,0,2
7986.1914,6,0,0,6
7988.2583,8,3,2,3
7988.5063,0,0,0,2
7992.7793,4,4,0,2
7993.004,6,2,1,5
7995.411,8,2,0,7
7995.4414,4,1,0,2
7996.0073,8,3,2,5
7996.597,7,0,2,3
7996.604,6,2,0,2
7998.1436,8,0,0,3
7998.347,7,2,0,3
7999.2515,6,3,0,5
8000.545,8,2,0,3
8002.308,8,0,0,3
8002.308,0,0,0,3
8002.308,6,0,0,3
8002.308,0,3,0,3
8002.308,4,3,0,3
8002.308,4,0,0,3
8004.215,8,3,0,2
8005.965,4,3,0,5
8006.2197,6,0,2,4
8007.349,6,2,0,2
8007.3994,8,1,0,3
8007.3994,8,1,0,3
8007.3994,1,3,0,3
8007.3994,4,2,0,3
8007.3994,8,1,0,3
8007.3994,4,3,0,3
8008.096,1,0,0,3
8009.0283,8,2,0,3
8009.4727,6,4,0,2
8010.9688,8,0,0,2
8012.125,8,2,2,2
8012.3657,6,2,0,2
8012.8413,8,3,0,6
8012.9175,7,3,0,5
8013.6084,8,0,0,2
8013.895,4,0,0,2
8016.7476,4,3,0,2
8018.504,1,1,0,2
8019.856,8,3,1,1
8021.067,6,1,0,2
8022.686,8,2,0,3
8023.075,7,0,1,3
8024.5083,7,3,1,3
8024.9,6,0,0,8
8024.993,8,0,0,3
8025.2295,8,0,2,2
8026.0493,0,2,0,6
8026.2783,7,0,2,6
8026.38,7,3,0,2
8028.1797,6,0,0,1
8028.485,8,2,0,2
8029.393,8,1,1,3
8029.715,4,1,0,2
8031.7065,4,2,0,2
8032.402,4,1,0,2
8033.9106,8,0,0,2
8034.52,8,1,0,7
8036.45,6,0,0,9
8038.9497,7,2,1,4
8041.2007,1,3,0,3
8042.8037,4,3,0,4
8044.5117,1,0,0,2
8044.731,4,0,0,2
8044.8726,8,0,0,2
8044.8726,8,4,0,2
8044.8726,4,4,0,2
8044.8726,8,2,0,2
8044.8726,1,3,0,2
8044.8726,8,3,0,2
8047.411,6,2,0,3
8048.3716,8,3,0,9
8051.5664,4,3,0,7
8052.2437,1,0,1,3
8053.269,6,0,1,5
8054.982,8,0,1,4
8056.898,7,0,0,2
8058.6597,4,0,0,9
8059.8936,8,2,0,2
8060.1616,8,3,0,2
8061.1987,0,0,0,7
8062.546,4,1,0,6
8065.235,4,0,2,2
8066.0737,5,0,0,2
